id,cmy,cmx
commonwealth:0z709b920,40,27
commonwealth:0z709c969,40,27
commonwealth:1257bc158,40,27
commonwealth:9s161g06j,42,27
commonwealth:3f462z991,43,27
commonwealth:xg94j225d,44,27
commonwealth:7h14b0379,56,27
commonwealth:9s1619588,35,28
commonwealth:4m90fc33c,12,28
commonwealth:4m90fh336,12,28
commonwealth:js956m17p,15,28
commonwealth:q524n495g,16,28
commonwealth:4m90fh094,17,28
commonwealth:9s161d49x,17,28
commonwealth:ww72bp44m,17,28
commonwealth:xg94j213m,17,28
commonwealth:ht250434q,18,28
commonwealth:0z709c064,19,28
commonwealth:9s161g279,19,28
commonwealth:x059cb54z,19,28
commonwealth:0z7093676,20,28
commonwealth:0z709369r,20,28
commonwealth:4m90fc52k,20,28
commonwealth:9s161f35s,20,28
commonwealth:c821nm521,20,28
commonwealth:cj82m481q,20,28
commonwealth:q524n511n,20,28
commonwealth:cj82m479p,21,28
commonwealth:js956k697,21,28
commonwealth:kk91fq372,21,28
commonwealth:q524n4971,21,28
commonwealth:q524n613d,21,28
commonwealth:wd3765729,21,28
commonwealth:x059cf033,21,28
commonwealth:xg94j122c,21,28
commonwealth:xg94j122c,21,28
commonwealth:8049g961x,22,28
commonwealth:8336hc331,22,28
commonwealth:fn107c15z,22,28
commonwealth:ht250204k,22,28
commonwealth:3f4633478,23,28
commonwealth:3f463349t,23,28
commonwealth:3f463353d,23,28
commonwealth:3f463355z,23,28
commonwealth:3f463357h,23,28
commonwealth:3f4633592,23,28
commonwealth:3r079784m,23,28
commonwealth:9s161d659,23,28
commonwealth:cj82m467w,23,28
commonwealth:ht250791z,23,28
commonwealth:wd376660q,23,28
commonwealth:0z709d66s,24,28
commonwealth:9s1619880,24,28
commonwealth:9s161b06q,24,28
commonwealth:cj82kn67t,24,28
commonwealth:cj82m149b,24,28
commonwealth:cj82m151c,24,28
commonwealth:cj82m159k,24,28
commonwealth:x059cc324,24,28
commonwealth:3f4632650,25,28
commonwealth:6t058h56w,25,28
commonwealth:9s161b088,25,28
commonwealth:9s161b60h,25,28
commonwealth:9s161b64m,25,28
commonwealth:9s161b76d,25,28
commonwealth:cj82m133f,25,28
commonwealth:cj82m1350,25,28
commonwealth:cj82m137j,25,28
commonwealth:cj82m153x,25,28
commonwealth:cj82m161m,25,28
commonwealth:cj82m1635,25,28
commonwealth:0r96fk76c,26,28
commonwealth:js956k24w,26,28
commonwealth:wd376532b,26,28
commonwealth:0z709c04k,29,28
commonwealth:9s161d128,29,28
commonwealth:kk91fs44w,29,28
commonwealth:8g84q2493,30,28
commonwealth:7h149x99q,33,28
commonwealth:3f462z770,35,28
commonwealth:cj82kw104,35,28
commonwealth:cj82kw12p,35,28
commonwealth:cj82kw15h,35,28
commonwealth:cj82m292t,35,28
commonwealth:p554fr70k,35,28
commonwealth:rv047v771,36,28
commonwealth:0k22bc17t,37,28
commonwealth:7940g302v,37,28
commonwealth:9s161g571,37,28
commonwealth:9s161g571,37,28
commonwealth:0r96fq413,38,28
commonwealth:5x220j145,39,28
commonwealth:0z709375w,40,28
commonwealth:1257bc40m,41,28
commonwealth:cj82m653z,41,28
commonwealth:4m90f7549,42,28
commonwealth:hx121n545,43,28
commonwealth:2801tv01b,44,28
commonwealth:4q77ms77r,44,28
commonwealth:dn4031324,44,28
commonwealth:4m90f3447,45,28
commonwealth:4m90f770p,47,28
commonwealth:9s161d021,47,28
commonwealth:x633fb00c,49,28
commonwealth:wd376186t,56,28
commonwealth:cj82kp23z,60,28
commonwealth:7h14cv40z,64,28
commonwealth:kk91fs587,20,29
commonwealth:q524n1921,16,29
commonwealth:ht250310x,17,29
commonwealth:js956j381,18,29
commonwealth:4m90fn35k,19,29
commonwealth:7h149z15w,19,29
commonwealth:x059cc46g,19,29
commonwealth:1257bd057,20,29
commonwealth:5712s8425,20,29
commonwealth:6t053p031,20,29
commonwealth:7h14b4659,20,29
commonwealth:9s161d63r,20,29
commonwealth:q524n5047,20,29
commonwealth:ht250639h,21,29
commonwealth:xg94j145p,21,29
commonwealth:4m90f5619,22,29
commonwealth:4m90f5619,22,29
commonwealth:5712tb01h,22,29
commonwealth:5q47zt322,22,29
commonwealth:6t053p740,22,29
commonwealth:9s161b843,22,29
commonwealth:ht2502128,22,29
commonwealth:ht250214t,22,29
commonwealth:ht250216c,22,29
commonwealth:ht250220z,22,29
commonwealth:ht2502242,22,29
commonwealth:q524n501d,22,29
commonwealth:1257bb09x,23,29
commonwealth:3n207534p,23,29
commonwealth:8p58vf75b,23,29
commonwealth:9s161d285,23,29
commonwealth:9s161j590,23,29
commonwealth:ht250188d,23,29
commonwealth:ht2501963,23,29
commonwealth:ht250200g,23,29
commonwealth:ht250218x,23,29
commonwealth:ht250222h,23,29
commonwealth:ht250793h,23,29
commonwealth:q524n396j,23,29
commonwealth:0r96fp094,24,29
commonwealth:0z709b742,24,29
commonwealth:ht250700h,24,29
commonwealth:ht2507022,24,29
commonwealth:9g54xj654,27,29
commonwealth:0z709747j,29,29
commonwealth:ht2505933,29,29
commonwealth:q524n199z,31,29
commonwealth:wd376564m,32,29
commonwealth:0z709c926,33,29
commonwealth:0z709c748,35,29
commonwealth:kk91fq76r,35,29
commonwealth:0z7097671,36,29
commonwealth:3f463016n,36,29
commonwealth:7h149v71m,36,29
commonwealth:cj82m7136,36,29
commonwealth:9s161893n,37,29
commonwealth:9s161883d,38,29
commonwealth:7h149w11c,39,29
commonwealth:7h149w146,39,29
commonwealth:2z10wv31r,41,29
commonwealth:0r96fm46v,44,29
commonwealth:9s161j27q,45,29
commonwealth:kk91fr62m,46,29
commonwealth:9s161c920,47,29
commonwealth:0z709831v,57,29
commonwealth:ht250198n,14,30
commonwealth:q524n188f,16,30
commonwealth:q524n195v,16,30
commonwealth:q524n197d,16,30
commonwealth:8336h292b,17,30
commonwealth:ht250308w,17,30
commonwealth:61091c59n,18,30
commonwealth:w9505r81n,18,30
commonwealth:5t34zp62n,19,30
commonwealth:9s161d08p,19,30
commonwealth:rr174k27z,19,30
commonwealth:wd376574v,19,30
commonwealth:6t053q924,20,30
commonwealth:0r96fq24f,21,30
commonwealth:3f463884f,21,30
commonwealth:cj82m671w,21,30
commonwealth:kw52q9272,21,30
commonwealth:q524n523f,21,30
commonwealth:0r96fk64k,22,30
commonwealth:0r96fk82h,22,30
commonwealth:1257hz60g,22,30
commonwealth:9s161b56x,22,30
commonwealth:9z905h95p,22,30
commonwealth:ht250438t,22,30
commonwealth:ht250769f,22,30
commonwealth:ht250796b,22,30
commonwealth:q811p3181,22,30
commonwealth:v692wp46q,22,30
commonwealth:0z709b86v,23,30
commonwealth:0z709c10q,23,30
commonwealth:0z709f56r,23,30
commonwealth:8049g918n,23,30
commonwealth:cj82m531q,23,30
commonwealth:cj82m537c,23,30
commonwealth:ht250190f,23,30
commonwealth:ht2501920,23,30
commonwealth:ht2502021,23,30
commonwealth:ht2502064,23,30
commonwealth:ht250226m,23,30
commonwealth:x059cd61s,23,30
commonwealth:f1887r24s,24,30
commonwealth:ht250194j,24,30
commonwealth:1257bc30c,25,30
commonwealth:7h14cx04h,25,30
commonwealth:n009zk94h,25,30
commonwealth:3f463351v,25,30
commonwealth:ht250312g,26,30
commonwealth:js959104m,27,30
commonwealth:ww72bp155,28,30
commonwealth:st74cz07b,29,30
commonwealth:9g54xj76n,30,30
commonwealth:ht250b99s,32,30
commonwealth:st74cx979,33,30
commonwealth:x059c966j,33,30
commonwealth:1257b958n,37,30
commonwealth:4m90f859w,37,30
commonwealth:cj82kw015,37,30
commonwealth:ht250316k,37,30
commonwealth:ws859h32x,37,30
commonwealth:0r96fq16r,38,30
commonwealth:0z709c40f,38,30
commonwealth:0z709c54s,38,30
commonwealth:0z709d62p,38,30
commonwealth:3f463283x,38,30
commonwealth:4m90fp451,38,30
commonwealth:3f463189c,39,30
commonwealth:wd376226k,39,30
commonwealth:x633f9383,39,30
commonwealth:9s161c211,40,30
commonwealth:0z709f34q,41,30
commonwealth:4m90fp74g,41,30
commonwealth:cj82kv78k,41,30
commonwealth:cj82kz46x,41,30
commonwealth:4m90fk65w,42,30
commonwealth:9g551302t,42,30
commonwealth:ht250455g,42,30
commonwealth:4m90fb581,44,30
commonwealth:9p294m84k,44,30
commonwealth:js956m35m,44,30
commonwealth:q524n595p,44,30
commonwealth:0z709b58p,45,30
commonwealth:0z709d184,46,30
commonwealth:1c18h267c,46,30
commonwealth:7h14cw804,46,30
commonwealth:3f4630011,47,30
commonwealth:w9505s603,47,30
commonwealth:4m90fn039,49,30
commonwealth:cj82kx844,49,30
commonwealth:4m90fd329,52,30
commonwealth:b85163074,78,31
commonwealth:cj82kw03q,24,31
commonwealth:ht250306b,17,31
commonwealth:9s161d51z,18,31
commonwealth:9s161h470,20,31
commonwealth:ht250501c,20,31
commonwealth:js956j623,20,31
commonwealth:z890s295c,20,31
commonwealth:4m90f422d,21,31
commonwealth:4m90fn69d,21,31
commonwealth:6t053q94p,21,31
commonwealth:6t053q967,21,31
commonwealth:9g5513033,21,31
commonwealth:ht250920d,21,31
commonwealth:kk91fr10v,21,31
commonwealth:rv049080h,21,31
commonwealth:3f4635276,21,31
commonwealth:6t053q22f,22,31
commonwealth:7h149w99h,22,31
commonwealth:ht250287b,22,31
commonwealth:kk91ft02k,22,31
commonwealth:wd376582j,22,31
commonwealth:1257b960p,23,31
commonwealth:34854h540,23,31
commonwealth:4m90fh90t,23,31
commonwealth:ht250946j,23,31
commonwealth:ht250b34z,23,31
commonwealth:3f4631017,24,31
commonwealth:4m90f1763,24,31
commonwealth:9s161h55p,24,31
commonwealth:t435pn47c,24,31
commonwealth:ht250816m,25,31
commonwealth:4m90fg57k,26,31
commonwealth:7h149w413,26,31
commonwealth:9g54xj84b,26,31
commonwealth:9s161915g,26,31
commonwealth:7h14b0247,27,31
commonwealth:js956k05p,29,31
commonwealth:4m90fk78z,31,31
commonwealth:wd376666c,31,31
commonwealth:3f463048x,33,31
commonwealth:6w924q716,33,31
commonwealth:7h149z45m,33,31
commonwealth:9g54xk50q,33,31
commonwealth:4m90f174j,37,31
commonwealth:ht250b08b,37,31
commonwealth:q524n480v,37,31
commonwealth:0z709d22q,38,31
commonwealth:fx71gq03r,38,31
commonwealth:ns069701b,38,31
commonwealth:xg94j2155,38,31
commonwealth:ht250541b,39,31
commonwealth:jh344012x,39,31
commonwealth:1z40pb172,41,31
commonwealth:wd376546p,41,31
commonwealth:0z709870j,42,31
commonwealth:ms35ww975,43,31
commonwealth:ht250b55q,44,31
commonwealth:ht250b55q,44,31
commonwealth:4m90fg27v,45,31
commonwealth:0z709b48f,47,31
commonwealth:3f4635828,47,31
commonwealth:4m90fb75p,47,31
commonwealth:cj82kx46q,47,31
commonwealth:jw82df15t,47,31
commonwealth:x059c9704,47,31
commonwealth:4m90f6101,48,31
commonwealth:9s161d04k,49,31
commonwealth:cj82kw51c,49,31
commonwealth:cj82m336p,51,31
commonwealth:cj82kr711,62,31
commonwealth:0r96fn284,82,31
commonwealth:ht250232r,12,32
commonwealth:q524n201s,16,32
commonwealth:q524n203b,16,32
commonwealth:q524n205w,16,32
commonwealth:q524n207f,16,32
commonwealth:4m90f598z,18,32
commonwealth:ht2508541,19,32
commonwealth:ht250856k,19,32
commonwealth:ht2508584,19,32
commonwealth:ht2508605,19,32
commonwealth:ht250862q,19,32
commonwealth:ht2508648,19,32
commonwealth:ht250866t,19,32
commonwealth:ht250868c,19,32
commonwealth:1257bb47b,20,32
commonwealth:6t053q42x,20,32
commonwealth:8049g8948,20,32
commonwealth:q524n4016,20,32
commonwealth:vd670589q,20,32
commonwealth:4m90fd98d,21,32
commonwealth:9s161c297,21,32
commonwealth:6t053p23h,22,32
commonwealth:6t053p27m,22,32
commonwealth:6t053p42q,22,32
commonwealth:wd376239n,22,32
commonwealth:0z709b64t,23,32
commonwealth:0z709b66c,23,32
commonwealth:z890s280r,23,32
commonwealth:4m90ff23j,24,32
commonwealth:9019w6592,24,32
commonwealth:ht250965r,24,32
commonwealth:3f463381k,25,32
commonwealth:3f4633834,25,32
commonwealth:3f463389s,25,32
commonwealth:3f463391t,25,32
commonwealth:3f463397g,25,32
commonwealth:3f463403d,25,32
commonwealth:3f463407h,25,32
commonwealth:wd3765665,25,32
commonwealth:0z709c60x,26,32
commonwealth:4m90fd400,26,32
commonwealth:ht2502306,26,32
commonwealth:ht250238d,26,32
commonwealth:ww72bp57p,26,32
commonwealth:2514p1249,27,32
commonwealth:6t053p92x,27,32
commonwealth:6t053q347,27,32
commonwealth:8049g955s,27,32
commonwealth:ht250b179,28,32
commonwealth:w9505r57k,28,32
commonwealth:ht250b77r,29,32
commonwealth:ht2505712,30,32
commonwealth:66834761q,32,32
commonwealth:3f462z699,34,32
commonwealth:1257bc19c,35,32
commonwealth:7h14b1278,36,32
commonwealth:ht250870d,36,32
commonwealth:x633fc10t,36,32
commonwealth:kk91fs209,37,32
commonwealth:0z709280j,38,32
commonwealth:4m90f647p,38,32
commonwealth:4m90f9771,38,32
commonwealth:cj82kv57t,38,32
commonwealth:ht250464f,38,32
commonwealth:0r96fq20b,39,32
commonwealth:js956j83v,39,32
commonwealth:q524n484z,39,32
commonwealth:ht250460b,40,32
commonwealth:xg94j2376,40,32
commonwealth:0z709f040,41,32
commonwealth:wd3762152,43,32
commonwealth:wd3766300,43,32
commonwealth:wd3766300,43,32
commonwealth:0z709835z,47,32
commonwealth:7h14b135z,47,32
commonwealth:4m90fb43d,48,32
commonwealth:3f462x757,49,32
commonwealth:6t053s69r,49,32
commonwealth:0z7097204,50,32
commonwealth:9s161d40f,50,32
commonwealth:ht250771g,50,32
commonwealth:cj82m3344,52,32
commonwealth:js956j488,52,32
commonwealth:9s161c94j,53,32
commonwealth:0r96fn44h,54,32
commonwealth:1257bb81n,54,32
commonwealth:4m90fb34f,56,32
commonwealth:b8516286k,64,33
commonwealth:1r66r6044,11,33
commonwealth:ht250304s,17,33
commonwealth:x059cc83m,17,33
commonwealth:wd376446g,21,33
commonwealth:wd376518h,21,33
commonwealth:6t053p405,22,33
commonwealth:kk91fq84f,22,33
commonwealth:w9505s824,22,33
commonwealth:0r96fn127,23,33
commonwealth:dn400g001,23,33
commonwealth:q524n418c,23,33
commonwealth:x059c9683,23,33
commonwealth:0z709d88t,24,33
commonwealth:6t053n795,24,33
commonwealth:8049g928w,24,33
commonwealth:ht250240f,24,33
commonwealth:ht250708q,24,33
commonwealth:0z709592z,25,33
commonwealth:6t053p19x,25,33
commonwealth:ht250244j,25,33
commonwealth:ht2508940,25,33
commonwealth:4m90f3846,26,33
commonwealth:6t053p72f,26,33
commonwealth:cj82m515b,26,33
commonwealth:w9505s66r,26,33
commonwealth:xp68rf69f,26,33
commonwealth:js95ck74z,27,33
commonwealth:mk61xk940,27,33
commonwealth:t435k348t,27,33
commonwealth:9g54xj590,28,33
commonwealth:ht250663k,28,33
commonwealth:q524n186w,28,33
commonwealth:ht250694k,29,33
commonwealth:w9505r91w,32,33
commonwealth:x059c9020,32,33
commonwealth:nc583505z,33,33
commonwealth:1257b9848,38,33
commonwealth:4m90f364q,40,33
commonwealth:0z709759b,41,33
commonwealth:0z709982j,41,33
commonwealth:dj530b952,41,33
commonwealth:dj530b952,41,33
commonwealth:b8516299n,42,33
commonwealth:ht250477h,42,33
commonwealth:2514p1028,43,33
commonwealth:ht250q00d,44,33
commonwealth:fq97d775c,46,33
commonwealth:ht2503672,46,33
commonwealth:kk91fs96n,46,33
commonwealth:kk91fs40s,48,33
commonwealth:wd376534w,48,33
commonwealth:kw52ms11j,50,33
commonwealth:7653d130k,51,33
commonwealth:0z709250t,52,33
commonwealth:3f463062r,81,33
commonwealth:3f463988r,111,33
commonwealth:4m90fk088,11,34
commonwealth:wd376608g,19,34
commonwealth:wd376578z,21,34
commonwealth:0z709594h,23,34
commonwealth:kk91fq215,23,34
commonwealth:wd376542k,23,34
commonwealth:3f4635390,24,34
commonwealth:w9505r79m,24,34
commonwealth:4m90f8295,25,34
commonwealth:4m90f8448,26,34
commonwealth:6t053q50m,26,34
commonwealth:69703b55q,27,34
commonwealth:9g54xj743,27,34
commonwealth:9s161h41b,27,34
commonwealth:st74cz40c,27,34
commonwealth:x059cc16r,27,34
commonwealth:3f463034k,28,34
commonwealth:6w924p906,28,34
commonwealth:9g54xj786,28,34
commonwealth:q524n1807,28,34
commonwealth:wd3762861,28,34
commonwealth:3f4637872,29,34
commonwealth:3f463789m,29,34
commonwealth:3f463791n,29,34
commonwealth:3f4637936,29,34
commonwealth:3f463795r,29,34
commonwealth:3f4637979,29,34
commonwealth:3f463799v,29,34
commonwealth:3f463801p,29,34
commonwealth:3f4638037,29,34
commonwealth:q524n190g,29,34
commonwealth:q524n194k,29,34
commonwealth:rf561x74j,29,34
commonwealth:3f463292w,30,34
commonwealth:7h14cx372,30,34
commonwealth:9s161986f,30,34
commonwealth:3f462z613,32,34
commonwealth:3f462z613,32,34
commonwealth:3f463040q,32,34
commonwealth:0z709976d,35,34
commonwealth:x633f852q,35,34
commonwealth:3f4630364,37,34
commonwealth:q524n486h,37,34
commonwealth:ww72bp091,37,34
commonwealth:9s161911c,38,34
commonwealth:9s161913x,38,34
commonwealth:ht2508363,38,34
commonwealth:1257b8796,39,34
commonwealth:0r96fq30k,40,34
commonwealth:xg94j2198,41,34
commonwealth:kk91fr50t,42,34
commonwealth:0z709c80d,43,34
commonwealth:0z709d26t,43,34
commonwealth:4m90f7859,44,34
commonwealth:g158f185x,44,34
commonwealth:6t053p58m,45,34
commonwealth:9s161c02t,45,34
commonwealth:x633f9871,45,34
commonwealth:0z709403v,46,34
commonwealth:0z709d583,46,34
commonwealth:9s161d064,46,34
commonwealth:0z709252c,47,34
commonwealth:0z709254x,47,34
commonwealth:4m90fc277,47,34
commonwealth:ht2503761,47,34
commonwealth:x633fb09v,48,34
commonwealth:3f463385p,49,34
commonwealth:3j335m243,49,34
commonwealth:4m90f227c,51,34
commonwealth:7p88g120n,51,34
commonwealth:9s161b12v,52,34
commonwealth:4m90f2815,53,34
commonwealth:cj82kr64m,54,34
commonwealth:cj82kx908,57,34
commonwealth:4m90fk729,58,34
commonwealth:5425qm94z,60,34
commonwealth:3f4630054,62,34
commonwealth:wd376636n,20,35
commonwealth:0r96fp39v,22,35
commonwealth:1257b861r,22,35
commonwealth:9s1619944,22,35
commonwealth:cj82m129v,22,35
commonwealth:9s161d87b,23,35
commonwealth:9s161j33v,23,35
commonwealth:9s161j33v,23,35
commonwealth:k069f9732,23,35
commonwealth:x059cb50v,23,35
commonwealth:4m90fd47x,24,35
commonwealth:ht2506255,24,35
commonwealth:6t053q84f,25,35
commonwealth:6t053r10v,26,35
commonwealth:7653b616f,26,35
commonwealth:7h14b155f,26,35
commonwealth:8k71rq35j,26,35
commonwealth:ht250248n,26,35
commonwealth:ht2509504,26,35
commonwealth:j9605705g,26,35
commonwealth:m039pc03q,26,35
commonwealth:4m90f9194,27,35
commonwealth:6t053s02c,27,35
commonwealth:7h14cv47w,27,35
commonwealth:7h14cv52r,27,35
commonwealth:ht250812h,27,35
commonwealth:ht2508142,27,35
commonwealth:t435k347j,27,35
commonwealth:w9505r49w,27,35
commonwealth:wd376835s,27,35
commonwealth:3f462x383,28,35
commonwealth:4m90fp362,28,35
commonwealth:ht250826v,28,35
commonwealth:st74cz35h,28,35
commonwealth:9s161j82s,29,35
commonwealth:st74cz33z,29,35
commonwealth:v692wv54f,29,35
commonwealth:3f463191d,30,35
commonwealth:2z10wv37d,31,35
commonwealth:jw82b2733,31,35
commonwealth:3f462z67r,32,35
commonwealth:3f463022s,32,35
commonwealth:3f4630428,32,35
commonwealth:4m90f688x,32,35
commonwealth:9s161b95m,32,35
commonwealth:9s161c717,32,35
commonwealth:q524n5535,32,35
commonwealth:xg94j186x,32,35
commonwealth:3f462z63n,33,35
commonwealth:3f462z656,33,35
commonwealth:3f4630585,33,35
commonwealth:q524n532d,33,35
commonwealth:w9505r75h,33,35
commonwealth:2514p126v,34,35
commonwealth:7h14b0603,36,35
commonwealth:0z7093099,38,35
commonwealth:7p88g5859,39,35
commonwealth:8336h2980,39,35
commonwealth:m326s384g,39,35
commonwealth:cj82kt837,43,35
commonwealth:x059c972p,43,35
commonwealth:4m90fp604,45,35
commonwealth:kk91fs06g,45,35
commonwealth:cj82kr20j,46,35
commonwealth:jq088199b,46,35
commonwealth:0r96fp603,47,35
commonwealth:2801vh693,47,35
commonwealth:9s161f37b,47,35
commonwealth:st74cx006,47,35
commonwealth:ws85d027g,47,35
commonwealth:cj82m405w,48,35
commonwealth:1257b909q,49,35
commonwealth:1257bb08n,49,35
commonwealth:0z709b386,50,35
commonwealth:9s161h534,50,35
commonwealth:xg94j2219,50,35
commonwealth:kk91fr688,52,35
commonwealth:0r96fn42z,55,35
commonwealth:cj82ks297,55,35
commonwealth:ht250b59t,55,35
commonwealth:02874199g,59,35
commonwealth:0z709371s,60,35
commonwealth:ht2508320,66,35
commonwealth:jd477896f,75,35
commonwealth:9s161b36f,112,35
commonwealth:wd3767349,120,35
commonwealth:ht2502463,13,36
commonwealth:ht250256b,13,36
commonwealth:ht2502527,14,36
commonwealth:6t053p562,17,36
commonwealth:6t053q80b,17,36
commonwealth:ht2502349,18,36
commonwealth:79408305n,20,36
commonwealth:cj82m763d,20,36
commonwealth:hm50xf84n,21,36
commonwealth:ht250236v,21,36
commonwealth:1257b859q,22,36
commonwealth:cj82m206r,22,36
commonwealth:st74cz11x,23,36
commonwealth:wd3765800,23,36
commonwealth:4m90f576x,24,36
commonwealth:8049g930x,24,36
